2021-Oct-08 Fri 00:00:06.420 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:28:16.518 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:28:16.518 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:28:26.526 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:28:26.527 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:28:26.527 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:28:36.486 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:28:36.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:28:36.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 15 ms to process queue
2021-Oct-08 Fri 00:28:46.483 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:28:46.485 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:28:46.485 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:28:56.502 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:28:56.504 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:28:56.504 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 10 ms to process queue
2021-Oct-08 Fri 00:29:06.515 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:29:06.517 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:29:06.518 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 22 ms to process queue
2021-Oct-08 Fri 00:29:16.494 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:29:16.496 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:29:16.496 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 15 ms to process queue
2021-Oct-08 Fri 00:29:26.449 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:29:26.453 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:29:26.453 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 13 ms to process queue
2021-Oct-08 Fri 00:29:26.845 INFO  - com.automationanywhere.devices.quartz.job.TemporaryDevicesCleanupJob - {} - execute(TemporaryDevicesCleanupJob.java:33) - Temporary Devices - Auto Delete job is triggered
2021-Oct-08 Fri 00:29:26.851 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:126) - Preparing to delete the temporary devices
2021-Oct-08 Fri 00:29:26.859 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:131) - No temporary devices are disconnected for 1439 minutes that can be deleted
2021-Oct-08 Fri 00:29:26.862 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:126) - Preparing to delete the temporary devices
2021-Oct-08 Fri 00:29:26.868 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:131) - No temporary devices are disconnected for 1439 minutes that can be deleted
2021-Oct-08 Fri 00:29:26.870 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:126) - Preparing to delete the temporary devices
2021-Oct-08 Fri 00:29:26.875 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:131) - No temporary devices are disconnected for 1439 minutes that can be deleted
2021-Oct-08 Fri 00:29:36.430 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:29:36.431 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:29:36.431 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:29:46.445 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:29:46.447 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:29:46.447 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 13 ms to process queue
2021-Oct-08 Fri 00:29:56.423 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:29:56.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:29:56.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 4 ms to process queue
2021-Oct-08 Fri 00:30:06.434 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:30:06.437 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:30:06.437 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 10 ms to process queue
2021-Oct-08 Fri 00:30:16.443 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:30:16.444 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:30:16.444 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:30:26.489 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:30:26.492 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:30:26.492 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 13 ms to process queue
2021-Oct-08 Fri 00:30:36.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:30:36.425 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:30:36.425 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 3 ms to process queue
2021-Oct-08 Fri 00:30:46.428 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:30:46.429 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:30:46.429 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:30:56.479 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:30:56.481 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:30:56.481 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:31:06.445 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:31:06.449 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:31:06.449 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 15 ms to process queue
2021-Oct-08 Fri 00:31:16.517 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:31:16.520 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:31:16.520 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:31:26.482 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:31:26.485 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:31:26.485 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:31:36.504 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:31:36.507 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:31:36.507 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 12 ms to process queue
2021-Oct-08 Fri 00:31:46.443 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:31:46.446 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:31:46.446 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 15 ms to process queue
2021-Oct-08 Fri 00:31:56.507 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:31:56.509 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:31:56.509 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:32:06.481 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:32:06.483 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:32:06.483 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:32:16.486 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:32:16.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:32:16.489 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:32:26.501 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:32:26.504 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:32:26.504 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 12 ms to process queue
2021-Oct-08 Fri 00:32:36.478 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:32:36.481 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:32:36.481 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:32:46.502 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:32:46.504 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:32:46.504 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 12 ms to process queue
2021-Oct-08 Fri 00:32:56.480 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:32:56.483 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:32:56.483 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 10 ms to process queue
2021-Oct-08 Fri 00:33:06.484 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:33:06.486 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:33:06.486 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 15 ms to process queue
2021-Oct-08 Fri 00:33:16.497 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:33:16.499 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:33:16.499 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 12 ms to process queue
2021-Oct-08 Fri 00:33:26.481 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:33:26.483 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:33:26.483 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 10 ms to process queue
2021-Oct-08 Fri 00:33:36.474 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:33:36.477 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:33:36.477 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 10 ms to process queue
2021-Oct-08 Fri 00:33:46.481 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:33:46.483 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:33:46.483 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 12 ms to process queue
2021-Oct-08 Fri 00:33:56.498 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:33:56.500 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:33:56.500 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:34:06.516 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:34:06.518 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:34:06.518 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:34:16.426 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:34:16.427 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:34:16.427 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 4 ms to process queue
2021-Oct-08 Fri 00:34:26.423 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:34:26.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:34:26.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 3 ms to process queue
2021-Oct-08 Fri 00:34:26.857 INFO  - com.automationanywhere.devices.quartz.job.TemporaryDevicesCleanupJob - {} - execute(TemporaryDevicesCleanupJob.java:33) - Temporary Devices - Auto Delete job is triggered
2021-Oct-08 Fri 00:34:26.872 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:126) - Preparing to delete the temporary devices
2021-Oct-08 Fri 00:34:26.883 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:131) - No temporary devices are disconnected for 1439 minutes that can be deleted
2021-Oct-08 Fri 00:34:26.888 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:126) - Preparing to delete the temporary devices
2021-Oct-08 Fri 00:34:26.895 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:131) - No temporary devices are disconnected for 1439 minutes that can be deleted
2021-Oct-08 Fri 00:34:26.899 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:126) - Preparing to delete the temporary devices
2021-Oct-08 Fri 00:34:26.902 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:131) - No temporary devices are disconnected for 1439 minutes that can be deleted
2021-Oct-08 Fri 00:34:36.426 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:34:36.427 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:34:36.427 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 4 ms to process queue
2021-Oct-08 Fri 00:34:46.506 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:34:46.508 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:34:46.509 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 12 ms to process queue
2021-Oct-08 Fri 00:34:56.492 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:34:56.495 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
